Date,GAS,Vol.GAS,PETROLIO,RAME,Vol.RAME,ORO,Vol.ORO,NASDAQ,Vol.NASDAQ,S&P500,DJI,Vol.DJI,USDCHF,USDJPY,USDEUR,USDGBP,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,30 Yr,VIX,DollarIndex,Vol.DollarIndex,CPI_MoM,CPI_YoY,ChangeInPrivateInventories,DurableGoods,Equipment,Exports,ExportsGoods,ExportsServices,Federal,FixedInvestment,GDP,Goods,GovernmentConsumptionExpendituresAndGrossInvestment,GrossPrivateDomesticInvestment,Imports,ImportsGoods,ImportsServices,IntellectualPropertyProducts,NationalDefense,NetExportsOfGoodsAndServices,NonDefense,NondurableGoods,NonResidentials,PersonalConsumptionExpenditures,Residential,Services,StateAndLocal,Structures,UR,CCI
2012-05-03,2.34,160940.0,102.54,3.736,45900.0,1634.8,151920.0,3024.300049,1869130000.0,1391.57,13206.59,102090.0,0.9137,80.23,0.7603,0.6179,0.09,0.15,0.19,0.28,0.4,0.82,1.34,1.96,3.12,17.56,79.293,20460.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-04,2.279,137310.0,98.49,3.721,50070.0,1645.2,144960.0,2956.340088,1944010000.0,1369.1,13038.27,113790.0,0.9182,79.85,0.7643,0.619,0.07,0.14,0.18,0.27,0.37,0.78,1.28,1.91,3.07,19.16,79.587,24760.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-07,2.336,90610.0,97.94,3.7735,37640.0,1639.1,91450.0,2957.76001,1740430000.0,1369.58,13008.53,110080.0,0.9203,79.91,0.766,0.6176,0.1,0.15,0.18,0.27,0.37,0.79,1.29,1.92,3.07,18.94,79.715,21660.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-08,2.393,159770.0,97.01,3.6775,59750.0,1604.5,218710.0,2946.27002,2175840000.0,1363.72,12932.09,138620.0,0.9238,79.88,0.769,0.619,0.09,0.15,0.18,0.27,0.36,0.77,1.26,1.88,3.03,19.05,79.849,25490.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-09,2.465,186410.0,96.81,3.6595,69030.0,1594.2,210610.0,2934.709961,2047090000.0,1354.58,12835.06,147460.0,0.9285,79.64,0.7732,0.6199,0.09,0.15,0.18,0.27,0.36,0.77,1.26,1.87,3.03,20.08,80.232,38810.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-10,2.487,193210.0,97.08,3.6905,55360.0,1595.5,138240.0,2933.639893,2004150000.0,1357.99,12855.04,151650.0,0.9286,79.92,0.7731,0.6194,0.1,0.15,0.18,0.27,0.37,0.79,1.28,1.89,3.07,18.83,80.257,28160.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-11,2.509,126380.0,96.13,3.648,54910.0,1584.0,151010.0,2933.820068,1735380000.0,1353.39,12820.6,148370.0,0.9298,79.96,0.7742,0.6222,0.1,0.15,0.18,0.27,0.36,0.75,1.24,1.84,3.02,19.89,80.404,21690.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-14,2.431,109210.0,94.78,3.554,70850.0,1561.0,162290.0,2902.580078,1683460000.0,1338.35,12695.35,143190.0,0.9364,79.9,0.7796,0.6214,0.1,0.15,0.19,0.29,0.37,0.73,1.2,1.78,2.95,21.87,80.748,30320.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-15,2.5,132510.0,93.98,3.5175,63020.0,1557.1,159330.0,2893.76001,1826210000.0,1330.66,12632.0,156060.0,0.9433,80.19,0.7854,0.6251,0.09,0.15,0.19,0.29,0.38,0.74,1.19,1.76,2.91,21.97,81.38,49130.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-16,2.618,159850.0,92.81,3.478,68720.0,1536.6,252560.0,2874.040039,1933900000.0,1324.8,12598.55,143130.0,0.9446,80.31,0.7864,0.6283,0.1,0.15,0.2,0.3,0.4,0.75,1.19,1.76,2.9,22.27,81.524,37930.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-17,2.594,192080.0,92.56,3.479,59370.0,1574.9,211540.0,2813.689941,2016980000.0,1304.86,12442.49,147430.0,0.9461,79.35,0.7877,0.6331,0.1,0.16,0.2,0.32,0.4,0.74,1.16,1.7,2.8,24.49,81.54,47980.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-18,2.742,166690.0,91.48,3.4685,58330.0,1591.9,176040.0,2778.790039,2692450000.0,1295.22,12369.38,240720.0,0.9398,79.03,0.7823,0.6322,0.08,0.15,0.2,0.32,0.42,0.75,1.16,1.71,2.8,25.1,81.424,31550.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-21,2.609,146050.0,92.57,3.502,55390.0,1588.7,140540.0,2847.209961,1870420000.0,1315.99,12504.48,142110.0,0.9374,79.31,0.7804,0.6318,0.09,0.14,0.21,0.3,0.41,0.75,1.18,1.75,2.8,22.01,81.232,28520.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-22,2.707,161080.0,91.66,3.487,52620.0,1576.6,175860.0,2839.080078,1861850000.0,1316.63,12502.81,133650.0,0.947,79.98,0.7887,0.6345,0.09,0.14,0.21,0.3,0.41,0.78,1.2,1.79,2.88,22.48,81.648,33090.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-23,2.737,157330.0,89.9,3.396,68800.0,1548.4,259190.0,2850.120117,1929640000.0,1318.86,12496.15,152190.0,0.9543,79.47,0.7946,0.6373,0.09,0.13,0.2,0.28,0.4,0.74,1.15,1.73,2.81,22.33,82.235,38280.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-24,2.647,116710.0,90.66,3.4285,62550.0,1557.5,197530.0,2839.379883,1750290000.0,1320.68,12529.75,126810.0,0.9582,79.57,0.7977,0.6381,0.1,0.14,0.21,0.29,0.42,0.77,1.2,1.77,2.86,21.54,82.487,35860.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-25,2.568,95000.0,90.86,3.448,46040.0,1568.9,157340.0,2837.530029,1282680000.0,1317.82,12454.83,93000.0,0.9595,79.68,0.7989,0.6385,0.09,0.14,0.2,0.3,0.41,0.76,1.17,1.75,2.85,21.76,82.523,10960.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-28,2.568,95000.0,90.86,3.448,46040.0,1548.7,259050.0,2837.530029,1282680000.0,1317.82,12454.83,93000.0,0.9584,79.47,0.7974,0.6377,0.09,0.14,0.2,0.3,0.41,0.76,1.17,1.75,2.85,21.76,82.523,26570.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-29,2.429,15290.0,90.76,3.462,90080.0,1549.9,2130.0,2870.98999,221430000.0,1332.42,12580.69,107510.0,0.9609,79.52,0.8002,0.6394,0.09,0.14,0.2,0.3,0.42,0.76,1.17,1.74,2.85,21.03,82.581,25450.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-30,2.418,139180.0,87.82,3.3945,200.0,1565.7,273700.0,2837.360107,1671040000.0,1313.32,12419.86,122830.0,0.9708,79.09,0.8085,0.646,0.07,0.13,0.19,0.27,0.38,0.69,1.06,1.63,2.72,24.14,83.086,28930.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-05-31,2.422,207540.0,86.53,3.3705,40.0,1564.2,177330.0,2827.340088,2180130000.0,1310.33,12393.45,205140.0,0.9719,78.36,0.8092,0.6492,0.07,0.14,0.18,0.27,0.35,0.67,1.03,1.59,2.67,24.06,83.129,31360.0,-0.2,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.85519
2012-06-01,2.326,149920.0,83.23,3.32,140.0,1622.1,307040.0,2747.47998,1966370000.0,1278.04,12118.57,162940.0,0.966,78.02,0.8043,0.6509,0.07,0.12,0.17,0.25,0.34,0.62,0.93,1.47,2.53,26.66,82.973,57680.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-04,2.415,133540.0,83.98,3.3135,30.0,1613.9,135240.0,2760.01001,1755750000.0,1278.18,12101.46,126440.0,0.961,78.34,0.8002,0.6502,0.08,0.13,0.18,0.25,0.35,0.68,1.01,1.53,2.56,26.12,82.661,26980.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-05,2.446,134950.0,84.29,3.295,50.0,1616.9,96220.0,2778.110107,1625600000.0,1285.5,12127.95,108970.0,0.9644,78.77,0.8031,0.6501,0.08,0.14,0.18,0.25,0.34,0.68,1.04,1.57,2.63,24.68,82.913,28850.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-06,2.421,135440.0,85.02,3.3845,190.0,1634.2,184610.0,2844.719971,1761050000.0,1315.13,12414.79,140110.0,0.9551,79.23,0.7954,0.6455,0.09,0.13,0.18,0.26,0.37,0.73,1.11,1.66,2.73,22.16,82.379,33400.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-07,2.274,206510.0,84.82,3.3765,790.0,1588.0,254780.0,2831.02002,1655370000.0,1314.99,12460.96,131150.0,0.9562,79.64,0.7962,0.6441,0.09,0.14,0.18,0.27,0.37,0.72,1.1,1.66,2.75,21.72,82.106,27250.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-08,2.299,147440.0,84.1,3.291,110.0,1591.4,158610.0,2858.419922,1390260000.0,1325.66,12554.2,111810.0,0.9597,79.49,0.7989,0.6462,0.09,0.14,0.19,0.28,0.39,0.71,1.09,1.65,2.77,21.23,82.562,30050.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-11,2.218,129150.0,82.7,3.3485,160.0,1596.8,116640.0,2809.72998,1480220000.0,1308.93,12411.23,121060.0,0.9627,79.42,0.8017,0.646,0.09,0.15,0.18,0.27,0.37,0.69,1.05,1.6,2.71,23.56,82.548,30960.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-12,2.232,162840.0,83.32,3.341,170.0,1613.8,149670.0,2843.070068,1594310000.0,1324.18,12573.8,111360.0,0.96,79.54,0.7993,0.642,0.1,0.15,0.19,0.3,0.41,0.75,1.12,1.67,2.77,22.09,82.449,41580.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-13,2.185,148060.0,82.62,3.3445,170.0,1619.4,128380.0,2818.610107,1602080000.0,1314.88,12496.38,125780.0,0.9566,79.41,0.7961,0.6448,0.1,0.15,0.18,0.3,0.4,0.71,1.06,1.61,2.7,24.27,82.057,44600.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-14,2.495,271770.0,83.91,3.359,210.0,1619.6,153140.0,2836.330078,1633370000.0,1329.1,12651.91,128639.99999999999,0.9509,79.39,0.7915,0.6429,0.11,0.15,0.18,0.3,0.41,0.73,1.1,1.64,2.73,21.68,81.988,29760.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-15,2.467,152810.0,84.03,3.3875,210.0,1628.1,130139.99999999999,2872.800049,2020100000.0,1342.84,12767.17,284290.0,0.9493,78.72,0.7913,0.6362,0.09,0.15,0.18,0.29,0.37,0.68,1.06,1.6,2.7,21.11,81.605,12980.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-18,2.635,190170.0,83.27,3.3995,230.0,1627.0,120680.0,2895.330078,1586190000.0,1344.78,12741.82,111280.0,0.9548,79.12,0.795,0.6381,0.1,0.15,0.18,0.29,0.38,0.69,1.06,1.59,2.67,18.32,81.854,110.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-19,2.545,146050.0,84.03,3.438,230.0,1623.2,124750.0,2929.76001,1835480000.0,1357.98,12837.33,125180.0,0.9466,78.94,0.7882,0.636,0.09,0.14,0.18,0.3,0.39,0.71,1.09,1.64,2.73,18.38,81.586,34980.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-20,2.517,150630.0,81.8,3.393,270.0,1615.8,210740.0,2930.449951,1563080000.0,1355.69,12824.39,119110.0,0.9455,79.52,0.7871,0.6365,0.09,0.16,0.2,0.32,0.41,0.74,1.12,1.65,2.72,17.24,81.734,42480.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-21,2.582,178970.0,78.2,3.3035,260.0,1565.5,214300.0,2859.090088,1822200000.0,1325.51,12573.57,146750.0,0.9575,80.27,0.7972,0.6413,0.09,0.15,0.19,0.32,0.41,0.73,1.1,1.63,2.68,20.08,82.488,29680.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-22,2.625,133460.0,79.76,3.3125,450.0,1566.9,120470.0,2892.419922,3544010000.0,1335.02,12640.78,209990.0,0.9552,80.42,0.7955,0.6414,0.09,0.15,0.19,0.31,0.42,0.76,1.15,1.69,2.75,18.11,82.442,22110.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-25,2.694,95050.0,79.21,3.323,1230.0,1588.4,114460.0,2836.159912,1514430000.0,1313.72,12502.66,134090.0,0.9605,79.67,0.7996,0.6421,0.1,0.16,0.19,0.31,0.39,0.72,1.1,1.63,2.69,20.38,82.662,18420.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-26,2.767,89920.0,79.36,3.319,1210.0,1574.9,103440.0,2854.060059,1623160000.0,1319.99,12534.67,109270.0,0.9616,79.5,0.8005,0.6394,0.1,0.15,0.21,0.31,0.42,0.75,1.12,1.66,2.71,19.72,82.539,25700.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-27,2.774,15400.0,80.21,3.355,670.0,1578.4,115530.0,2875.320068,1668580000.0,1331.85,12627.01,97950.0,0.963,79.71,0.8018,0.6422,0.09,0.17,0.21,0.31,0.42,0.73,1.1,1.65,2.7,19.45,82.81,19500.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-28,2.722,174560.0,77.69,3.3315,47890.0,1550.4,139960.0,2849.48999,1795850000.0,1329.04,12602.26,125870.0,0.9655,79.45,0.8038,0.6444,0.09,0.17,0.22,0.31,0.4,0.69,1.06,1.6,2.67,19.71,83.007,31160.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-06-29,2.824,150840.0,84.96,3.4965,75840.0,1604.2,190840.0,2935.050049,2021190000.0,1362.16,12880.09,191630.0,0.9486,79.81,0.7899,0.6366,0.09,0.16,0.21,0.33,0.41,0.72,1.11,1.67,2.76,17.08,81.753,40490.0,-0.1,1.7,11.489,90.011,63.689,44.042,32.063,11.979,129.608,160.899,993.337,298.845,233.705,172.388,43.804,30.772,13.032,16.51,101.262,0.239,28.346,208.834,115.993,587.005,44.906,288.161,104.096,35.794,8.2,98.64635
2012-07-02,2.824,99490.0,83.75,3.469,48960.0,1597.7,98940.0,2951.22998,1845240000.0,1365.51,12871.39,109640.0,0.9545,79.5,0.7945,0.6371,0.1,0.15,0.21,0.3,0.39,0.67,1.04,1.61,2.69,16.74,82.008,17070.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-03,2.899,106020.0,87.66,3.54,53750.0,1621.8,112150.0,2976.080078,1009330000.0,1374.02,12943.82,63850.0,0.9527,79.84,0.7932,0.6374,0.09,0.15,0.21,0.3,0.39,0.69,1.08,1.65,2.74,16.66,81.872,14990.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-04,2.899,106020.0,87.66,3.54,53750.0,1609.4,172550.0,2976.080078,1009330000.0,1374.02,12943.82,63850.0,0.9593,79.84,0.7984,0.6412,0.09,0.15,0.21,0.3,0.39,0.69,1.08,1.65,2.74,16.66,81.872,4860.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-05,2.945,102570.0,87.22,3.493,64170.0,1610.5,80.0,2976.120117,1423990000.0,1367.58,12896.67,97800.0,0.9694,79.89,0.8068,0.6442,0.08,0.15,0.19,0.28,0.39,0.68,1.05,1.62,2.72,17.5,82.942,27610.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-06,2.776,211270.0,84.45,3.4095,43320.0,1578.9,161740.0,2937.330078,1437420000.0,1354.68,12772.47,96760.0,0.9775,79.67,0.8138,0.6456,0.08,0.15,0.2,0.27,0.37,0.64,1.01,1.57,2.66,17.1,83.561,30580.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-09,2.883,119250.0,85.99,3.4315,31770.0,1589.1,98070.0,2931.77002,1455500000.0,1352.46,12736.29,100150.0,0.9749,79.58,0.8117,0.644,0.09,0.14,0.2,0.27,0.36,0.63,0.98,1.53,2.62,17.98,83.351,23710.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-10,2.737,151160.0,83.91,3.398,40280.0,1579.8,151160.0,2902.330078,1725730000.0,1341.47,12653.12,114760.0,0.9804,79.44,0.8164,0.6444,0.09,0.15,0.2,0.27,0.37,0.63,0.98,1.53,2.6,18.72,83.559,18930.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-11,2.853,113530.0,85.81,3.4475,45060.0,1575.7,140490.0,2887.97998,1635120000.0,1341.45,12604.53,128419.99999999999,0.9811,79.75,0.8171,0.645,0.1,0.15,0.2,0.27,0.36,0.64,0.99,1.54,2.6,17.95,83.728,19050.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-12,2.874,211340.0,86.08,3.415,42670.0,1565.3,171190.0,2866.189941,1719460000.0,1334.76,12573.27,142760.0,0.9845,79.3,0.8197,0.6484,0.1,0.15,0.2,0.25,0.35,0.63,0.98,1.5,2.57,18.33,83.809,18840.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
2012-07-13,2.874,96350.0,87.1,3.504,44880.0,1592.0,129990.00000000001,2908.469971,1373620000.0,1356.78,12777.09,121080.0,0.9806,79.22,0.8162,0.6421,0.1,0.15,0.2,0.25,0.34,0.63,0.99,1.52,2.58,16.74,83.474,23230.0,0.0,1.4,9.222,90.448,64.691,53.775,40.446,13.329,129.782,163.499,1009.02,302.664,236.859,172.721,52.671,39.116,13.555,17.006,100.86,1.104,28.922,212.216,118.368,598.337,45.13,295.673,107.076,36.671,8.2,98.57277
