"Date","Price","Open","High","Low","Vol.","Change %"
"11/06/1997","292.50","288.25","292.75","287.75","11.80K","1.47%"
"11/05/1997","288.25","290.00","291.00","287.75","16.87K","-0.69%"
"11/04/1997","290.25","295.00","295.00","290.00","12.91K","-1.61%"
"11/03/1997","295.00","289.00","299.00","289.00","15.02K","1.99%"
"10/31/1997","289.25","289.00","290.00","287.50","14.27K","0.09%"
"10/30/1997","289.00","290.75","290.75","285.00","21.66K","-0.69%"
"10/29/1997","291.00","294.00","296.50","290.75","11.95K","-0.85%"
"10/28/1997","293.50","295.00","295.50","291.00","12.61K","-1.18%"
"10/27/1997","297.00","300.25","302.50","294.50","14.01K","-0.59%"
"10/24/1997","298.75","296.75","300.50","296.00","12.52K","0.42%"
"10/23/1997","297.50","303.00","303.25","296.50","16.59K","-1.98%"
"10/22/1997","303.50","297.00","304.00","297.00","18.01K","2.19%"
"10/21/1997","297.00","291.75","297.75","291.25","11.56K","1.63%"
"10/20/1997","292.25","290.75","295.00","290.00","10.06K","0.17%"
"10/17/1997","291.75","295.00","295.25","291.25","14.05K","-1.52%"
"10/16/1997","296.25","298.00","299.50","296.00","12.12K","-0.84%"
"10/15/1997","298.75","294.00","299.00","294.00","11.19K","1.44%"
"10/14/1997","294.50","299.25","299.25","294.25","13.22K","-1.83%"
"10/13/1997","300.00","296.00","304.00","296.00","16.58K","1.01%"
"10/10/1997","297.00","291.50","302.50","290.00","23.54K","1.54%"
"10/09/1997","292.50","290.25","292.75","288.25","12.08K","0.34%"
"10/08/1997","291.50","288.00","293.50","285.50","16.76K","1.04%"
"10/07/1997","288.50","276.25","288.50","276.00","17.55K","4.34%"
"10/06/1997","276.50","272.50","277.50","271.00","10.00K","1.10%"
"10/03/1997","273.50","266.00","275.00","265.25","10.11K","2.92%"
"10/02/1997","265.75","265.25","267.00","264.50","5.93K","0.19%"
"10/01/1997","265.25","266.50","268.00","264.75","5.83K","-0.56%"
"09/30/1997","266.75","267.00","268.25","266.25","6.17K","-0.28%"
"09/29/1997","267.50","266.00","268.25","264.25","9.37K","0.47%"
"09/26/1997","266.25","268.00","268.00","266.00","5.20K","-0.65%"
"09/25/1997","268.00","270.00","272.00","266.75","8.34K","-0.74%"
"09/24/1997","270.00","271.00","272.00","269.50","3.62K","-0.37%"
"09/23/1997","271.00","271.50","271.75","268.50","4.00K","0.00%"
"09/22/1997","271.00","269.00","271.25","266.00","6.96K","3.53%"
"09/19/1997","261.75","264.00","264.50","260.50","37.40K","-1.04%"
"09/18/1997","264.50","264.00","266.25","263.25","30.38K","0.28%"
"09/17/1997","263.75","264.00","265.25","262.25","27.24K","0.09%"
"09/16/1997","263.50","266.50","268.75","263.25","45.96K","-0.85%"
"09/15/1997","265.75","263.50","266.00","262.25","33.90K","0.57%"
"09/12/1997","264.25","272.50","274.50","264.00","56.84K","-3.03%"
"09/11/1997","272.50","267.75","273.00","266.25","41.74K","1.77%"
"09/10/1997","267.75","264.50","268.00","264.50","28.66K","1.13%"
"09/09/1997","264.75","263.00","265.50","262.25","26.98K","0.67%"
"09/08/1997","263.00","264.00","264.00","260.50","40.56K","-0.47%"
"09/05/1997","264.25","269.75","270.50","264.00","57.14K","-2.04%"
"09/04/1997","269.75","270.00","270.50","268.00","35.64K","-0.74%"
"09/03/1997","271.75","273.00","274.00","270.25","35.37K","-0.18%"
"09/02/1997","272.25","269.75","273.50","266.25","33.69K","1.11%"
"08/29/1997","269.25","268.00","273.00","268.00","32.98K","0.00%"
"08/28/1997","269.25","272.00","272.75","268.00","38.89K","-1.01%"
"08/27/1997","272.00","266.50","272.50","266.25","35.19K","1.59%"
"08/26/1997","267.75","274.00","274.00","267.50","45.96K","-3.08%"
"08/25/1997","276.25","277.00","277.00","272.50","35.30K","-0.45%"
"08/22/1997","277.50","277.50","278.00","274.50","47.45K","-0.09%"
"08/21/1997","277.75","266.00","278.00","266.00","54.30K","4.42%"
"08/20/1997","266.00","268.00","269.00","265.50","23.49K","-0.47%"
"08/19/1997","267.25","264.50","267.75","264.50","28.44K","1.42%"
"08/18/1997","263.50","259.50","264.25","258.25","26.36K","0.38%"
"08/15/1997","262.50","268.00","269.50","262.25","30.95K","-2.05%"
"08/14/1997","268.00","266.00","268.50","264.50","36.24K","0.56%"
"08/13/1997","266.50","274.00","276.50","266.00","77.79K","0.47%"
"08/12/1997","265.25","256.50","265.25","256.50","8.75K","4.74%"
"08/11/1997","253.25","253.50","253.75","248.50","34.99K","-1.46%"
"08/08/1997","257.00","254.75","258.25","252.25","30.28K","1.58%"
"08/07/1997","253.00","261.50","261.75","252.00","44.61K","-3.25%"
"08/06/1997","261.50","257.00","263.25","256.50","36.93K","1.65%"
"08/05/1997","257.25","263.00","265.00","257.00","51.15K","-2.92%"
"08/04/1997","265.00","269.50","276.00","263.00","58.66K","-1.49%"
"08/01/1997","269.00","267.75","269.50","265.25","43.34K","0.47%"
"07/31/1997","267.75","263.50","269.50","262.50","68.07K","1.61%"
"07/30/1997","263.50","260.00","266.50","260.00","63.68K","1.25%"
"07/29/1997","260.25","252.00","262.75","252.00","67.11K","3.27%"
"07/28/1997","252.00","240.00","255.25","239.50","39.99K","3.60%"
"07/25/1997","243.25","244.00","246.00","243.00","18.93K","-0.31%"
"07/24/1997","244.00","247.25","247.25","243.50","26.62K","-1.51%"
"07/23/1997","247.75","249.50","251.00","245.75","36.09K","0.10%"
"07/22/1997","247.50","245.00","248.50","244.25","17.29K","0.92%"
"07/21/1997","245.25","246.00","246.00","240.50","16.56K","-2.87%"
"07/18/1997","252.50","247.00","255.00","247.00","18.94K","2.12%"
"07/17/1997","247.25","249.00","253.00","245.50","16.93K","-1.10%"
