"Date","Price","Open","High","Low","Vol.","Change %"
"07/05/1994","307.25","309.00","310.50","303.50","","-1.44%"
"07/01/1994","311.75","311.50","313.50","311.00","","-0.32%"
"06/30/1994","312.75","314.00","318.00","312.50","","-0.87%"
"06/29/1994","315.50","316.50","318.50","315.00","","-1.17%"
"06/28/1994","319.25","315.00","323.00","315.00","","1.92%"
"06/27/1994","313.25","314.00","314.75","309.50","","-0.56%"
"06/24/1994","315.00","316.00","316.75","314.00","","-0.47%"
"06/23/1994","316.50","318.75","320.50","316.00","","-0.94%"
"06/22/1994","319.50","325.00","325.75","319.00","","-1.54%"
"06/21/1994","324.50","322.00","325.00","318.50","","0.78%"
"06/20/1994","322.00","331.00","333.00","321.25","","-3.95%"
"06/17/1994","335.25","335.50","337.75","334.00","","0.00%"
"06/16/1994","335.25","342.50","343.00","332.00","","-1.54%"
"06/15/1994","340.50","342.00","344.00","338.50","","0.89%"
"06/14/1994","337.50","342.00","342.00","336.50","","-1.10%"
"06/13/1994","341.25","337.00","345.00","336.25","","0.74%"
"06/10/1994","338.75","336.50","341.00","336.50","","0.89%"
"06/09/1994","335.75","336.00","339.50","333.50","","-0.96%"
"06/08/1994","339.00","336.50","342.00","335.25","","1.12%"
"06/07/1994","335.25","333.50","337.00","330.00","","1.06%"
"06/06/1994","331.75","329.50","332.00","325.00","","0.30%"
"06/03/1994","330.75","329.50","331.75","325.75","","-0.08%"
"06/02/1994","331.00","326.00","332.00","325.00","","0.61%"
"06/01/1994","329.00","324.00","332.50","323.25","","0.46%"
"05/31/1994","327.50","327.00","336.00","321.50","","2.99%"
"05/27/1994","318.00","321.50","324.00","317.00","","-1.17%"
"05/26/1994","321.75","329.50","330.00","319.25","","-2.72%"
"05/25/1994","330.75","328.50","334.00","326.00","","0.30%"
"05/24/1994","329.75","330.00","335.00","329.00","","-2.08%"
"05/23/1994","336.75","330.00","338.50","330.00","","5.56%"
"05/20/1994","319.00","324.00","324.00","316.00","","0.00%"
"05/19/1994","319.00","324.00","324.00","316.00","","-1.54%"
"05/18/1994","324.00","322.00","327.00","322.00","","0.78%"
"05/17/1994","321.50","318.50","322.00","317.00","","0.47%"
"05/16/1994","320.00","319.00","320.00","315.25","","1.59%"
"05/13/1994","315.00","316.75","317.00","315.00","","-0.94%"
"05/12/1994","318.00","316.00","320.00","316.00","","-0.16%"
"05/11/1994","318.50","316.50","320.00","316.50","","0.63%"
"05/10/1994","316.50","320.00","320.00","315.50","","-1.02%"
"05/09/1994","319.75","321.50","321.50","319.50","","-1.01%"
